Sample in Buffer,Sample in Window,TRIGGER,top_i/DataPath_xN_0/U0/coreArea_2_core/ln/rmsNorm/rsqrtIn_payload[31:0],top_i/DataPath_xN_0/U0/coreArea_2_core/ln/rmsNorm/io_normOut_payload[15:0],top_i/DataPath_xN_0/U0/coreArea_2_core/ln/rmsNorm/io_toBeNorm_payload[15:0],top_i/DataPath_xN_0/U0/coreArea_2_core/stateGen_4/status_token[9:0],top_i/DataPath_xN_0/U0/coreArea_2_core/stateGen_4/status_layerCnt[4:0],top_i/DataPath_xN_0/U0/coreArea_2_core/axi/int_bus_payload_tuser[5:0],top_i/DataPath_xN_0/U0/coreArea_2_core/ln/rmsNorm/io_normOut_valid,top_i/DataPath_xN_0/U0/coreArea_2_core/ln/rmsNorm/io_toBeNorm_valid,top_i/DataPath_xN_0/U0/coreArea_2_core/ln/rmsNorm/isAttnLn,top_i/DataPath_xN_0/U0/coreArea_2_core/ln/rmsNorm/rsqrtIn_valid
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,UNSIGNED,HEX,HEX,HEX,HEX
1385,1385,0,3ac50a3f,9c4a,a3f6,000,00,11,0,0,0,0
1386,1386,0,3ac50a3f,9c4a,a3f6,000,00,11,0,0,0,0
1387,1387,0,3ac50a3f,9c4a,a3f6,000,00,11,0,0,0,0
1388,1388,0,3ac50a3f,9c4a,a3f6,000,00,11,0,0,0,0
1389,1389,0,3ac50a3f,9c4a,2504,000,00,11,0,0,0,0
1390,1390,0,3ac50a3f,9c4a,a569,000,00,11,0,0,0,0
1391,1391,0,3ac55287,9c4a,8f93,000,00,11,0,0,0,0
1392,1392,0,3ac55287,9c4a,a336,000,00,11,0,1,0,0
1393,1393,0,3ac55287,9c4a,2504,000,00,11,0,0,0,0
1394,1394,0,3ac55287,9c4a,2504,000,00,11,0,0,0,0
1395,1395,0,3ac55287,9c4a,2504,000,00,11,0,0,0,0
1396,1396,0,3ac55287,9c4a,2504,000,00,11,0,0,0,0
1397,1397,0,3ac55287,9c4a,1e99,000,00,11,0,0,0,0
1398,1398,0,3ac55287,9c4a,aa48,000,00,11,0,0,0,0
1399,1399,0,3ac552b1,9c4a,9c10,000,00,11,0,0,0,0
1400,1400,0,3ac552b1,9c4a,2719,000,00,11,0,1,0,0
1401,1401,0,3ac552b1,9c4a,1e99,000,00,11,0,0,0,0
1402,1402,0,3ac552b1,9c4a,1e99,000,00,11,0,0,0,0
1403,1403,0,3ac552b1,9c4a,1e99,000,00,11,0,0,0,0
1404,1404,0,3ac552b1,9c4a,1e99,000,00,11,0,0,0,0
1405,1405,0,3ac552b1,9c4a,1e99,000,00,11,0,0,0,0
1406,1406,0,3ac552b1,9c4a,2304,000,00,11,0,0,0,0
1407,1407,0,3ac5631d,9c4a,286f,000,00,11,0,0,0,0
1408,1408,0,3ac5631d,9c4a,1c8a,000,00,11,0,1,0,0
1409,1409,0,3ac5631d,9c4a,28da,000,00,11,0,0,0,0
1410,1410,0,3ac5631d,9c4a,2304,000,00,11,0,0,0,0
1411,1411,0,3ac5631d,9c4a,2304,000,00,11,0,0,0,0
1412,1412,0,3ac5631d,9c4a,2304,000,00,11,0,0,0,0
1413,1413,0,3ac5631d,9c4a,2304,000,00,11,0,0,0,0
1414,1414,0,3ac5631d,9c4a,2169,000,00,11,0,0,0,0
1415,1415,0,3ac58008,9c4a,237c,000,00,11,0,0,0,0
1416,1416,0,3ac58008,9c4a,9d47,000,00,11,0,1,0,0
1417,1417,0,3ac58008,9c4a,a7a7,000,00,11,0,0,0,0
1418,1418,0,3ac58008,9c4a,2169,000,00,11,0,0,0,0
1419,1419,0,3ac58008,9c4a,2169,000,00,11,0,0,0,0
1420,1420,0,3ac58008,9c4a,2169,000,00,11,0,0,0,0
1421,1421,0,3ac58008,9c4a,2169,000,00,11,0,0,0,0
1422,1422,0,3ac58008,9c4a,246e,000,00,11,0,0,0,0
1423,1423,0,3ac58008,9c4a,2001,000,00,11,0,0,0,0
1424,1424,0,3ac581a8,9c4a,98ef,000,00,11,0,0,0,0
1425,1425,0,3ac581a8,9c4a,2d6f,000,00,11,0,1,0,0
1426,1426,0,3ac581a8,9c4a,98ef,000,00,11,0,0,0,0
1427,1427,0,3ac581a8,9c4a,98ef,000,00,11,0,0,0,0
1428,1428,0,3ac581a8,9c4a,98ef,000,00,11,0,0,0,0
1429,1429,0,3ac581a8,9c4a,98ef,000,00,11,0,0,0,0
1430,1430,0,3ac581a8,9c4a,98ef,000,00,11,0,0,0,0
1431,1431,0,3ac581a8,9c4a,98ef,000,00,11,0,0,0,0
1432,1432,0,3ac587f5,9c4a,98ef,000,00,11,0,0,0,0
1433,1433,0,3ac587f5,9c4a,9f49,000,00,11,0,1,0,0
1434,1434,0,3ac587f5,9c4a,98ef,000,00,11,0,0,0,0
1435,1435,0,3ac587f5,9c4a,98ef,000,00,11,0,0,0,0
1436,1436,0,3ac587f5,9c4a,98ef,000,00,11,0,0,0,0
1437,1437,0,3ac587f5,9c4a,98ef,000,00,11,0,0,0,0
1438,1438,0,3ac587f5,9c4a,98ef,000,00,11,0,0,0,0
1439,1439,0,3ac587f5,9c4a,98ef,000,00,11,0,0,0,0
1440,1440,0,3ac5881e,9c4a,98ef,000,00,11,0,0,0,0
1441,1441,0,3ac5881e,9c4a,98ef,000,00,11,0,0,0,0
1442,1442,0,3ac5881e,9c4a,98ef,000,00,11,0,0,0,0
1443,1443,0,3ac5881e,9c4a,98ef,000,00,11,0,0,0,0
1444,1444,0,3ac5881e,9c4a,98ef,000,00,11,0,0,0,0
1445,1445,0,3ac5881e,9c4a,98ef,000,00,11,0,0,0,0
1446,1446,0,3ac5881e,9c4a,98ef,000,00,11,0,0,0,0
1447,1447,0,3ac5881e,9c4a,98ef,000,00,11,0,0,0,0
1448,1448,0,3ac58855,9c4a,98ef,000,00,11,0,0,0,0
1449,1449,0,3ac58855,9c4a,98ef,000,00,11,0,0,0,0
1450,1450,0,3ac58855,9c4a,98ef,000,00,11,0,0,0,0
1451,1451,0,3ac58855,9c4a,98ef,000,00,11,0,0,0,0
1452,1452,0,3ac58855,9c4a,98ef,000,00,11,0,0,0,0
1453,1453,0,3ac58855,9c4a,98ef,000,00,11,0,0,0,0
1454,1454,0,3ac58855,9c4a,a768,000,00,11,0,0,0,0
1455,1455,0,3ac58855,9c4a,0e28,000,00,11,0,0,0,0
1456,1456,0,3ac58855,9c4a,a464,000,00,11,0,0,0,0
1457,1457,0,3ac5c362,9c4a,a568,000,00,11,0,0,0,0
1458,1458,0,3ac5c362,9c4a,a768,000,00,11,0,0,0,0
1459,1459,0,3ac5c362,9c4a,a768,000,00,11,0,0,0,0
1460,1460,0,3ac5c362,9c4a,a768,000,00,11,0,0,0,0
1461,1461,0,3ac5c362,9c4a,a768,000,00,11,0,0,0,0
1462,1462,0,3ac5c362,9c4a,9f3e,000,00,11,0,0,0,0
1463,1463,0,3ac5c362,9c4a,22a3,000,00,11,0,0,0,0
1464,1464,0,3ac5c362,9c4a,a464,000,00,11,0,0,0,0
1465,1465,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1466,1466,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1467,1467,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1468,1468,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1469,1469,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1470,1470,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1471,1471,0,3ac5c3cc,9c4a,9b07,000,00,11,0,1,0,0
1472,1472,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1473,1473,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1474,1474,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1475,1475,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1476,1476,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1477,1477,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1478,1478,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1479,1479,0,3ac5c3cc,9c4a,a825,000,00,11,0,1,0,0
1480,1480,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1481,1481,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1482,1482,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1483,1483,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1484,1484,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1485,1485,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1486,1486,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1487,1487,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1488,1488,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1489,1489,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1490,1490,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1491,1491,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1492,1492,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1493,1493,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1494,1494,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1495,1495,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1496,1496,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1497,1497,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1498,1498,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1499,1499,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1500,1500,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1501,1501,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1502,1502,0,3ac5c3cc,9c4a,a464,000,00,11,0,0,0,0
1503,1503,0,3ac5c3e5,9c4a,a464,000,00,11,0,0,0,0
1504,1504,0,3ac5c3e5,9c4a,a464,000,00,11,0,0,0,0
1505,1505,0,3ac5c3e5,9c4a,a464,000,00,11,0,0,0,0
1506,1506,0,3ac5c3e5,9c4a,a464,000,00,11,0,0,0,0
1507,1507,0,3ac5c3e5,9c4a,a464,000,00,11,0,0,0,0
1508,1508,0,3ac5c3e5,9c4a,a464,000,00,11,0,0,0,0
1509,1509,0,3ac5c3e5,9c4a,a464,000,00,11,0,0,0,0
1510,1510,0,3ac5c3e5,9c4a,a464,000,00,11,0,0,0,0
1511,1511,0,3ac5cc7b,9c4a,8e1a,000,00,11,0,0,0,0
1512,1512,0,3ac5cc7b,9c4a,2205,000,00,11,0,0,0,0
1513,1513,0,3ac5cc7b,9c4a,a987,000,00,11,0,0,0,0
1514,1514,0,3ac5cc7b,9c4a,22a3,000,00,11,0,0,0,0
1515,1515,0,3ac5cc7b,9c4a,22a3,000,00,11,0,0,0,0
1516,1516,0,3ac5cc7b,9c4a,22a3,000,00,11,0,0,0,0
1517,1517,0,3ac5cc7b,9c4a,22a3,000,00,11,0,0,0,0
1518,1518,0,3ac5cc7b,9c4a,22a3,000,00,11,0,0,0,0
1519,1519,0,3ac5cc7b,9c4a,22a3,000,00,11,0,0,0,0
1520,1520,0,3ac5cc7b,9c4a,22a3,000,00,11,0,0,0,0
1521,1521,0,3ac5cc7b,9c4a,22a3,000,00,11,0,0,0,0
1522,1522,0,3ac5cc7b,9c4a,22a3,000,00,11,0,0,0,0
1523,1523,0,3ac5cc7b,9c4a,22a3,000,00,11,0,0,0,0
1524,1524,0,3ac5cc7b,9c4a,a46c,000,00,11,0,0,0,0
1525,1525,0,3ac5cc7b,9c4a,a5e1,000,00,11,0,0,0,0
1526,1526,0,3ac5cc7b,9c4a,1c93,000,00,11,0,0,0,0
1527,1527,0,3ac5cc7b,9c4a,a612,000,00,11,0,0,0,0
1528,1528,0,3ac5cc7b,9c4a,234a,000,00,11,0,0,0,0
1529,1529,0,3ac5cc7b,9c4a,2103,000,00,11,0,0,0,0
1530,1530,0,3ac5cc7b,9c4a,a159,000,00,11,0,0,0,0
1531,1531,0,3ac5cc7b,9c4a,9ce2,000,00,11,0,0,0,0
1532,1532,0,3ac5cc7b,9c4a,a11a,000,00,11,0,0,0,0
1533,1533,0,3ac5cc7b,9c4a,a657,000,00,11,0,0,0,0
1534,1534,0,3ac5cc7b,9c4a,2863,000,00,11,0,0,0,0
1535,1535,0,3ac5cc7b,9c4a,2413,000,00,11,0,0,0,0
1536,1536,0,3ac5cc7b,9c4a,a80f,000,00,11,0,0,0,0
1537,1537,0,3ac5cc7b,9c4a,a845,000,00,11,0,0,0,0
1538,1538,0,3ac5cc7b,9c4a,a5fe,000,00,11,0,0,0,0
1539,1539,0,3ac5cc7b,9c4a,9897,000,00,11,0,0,0,0
1540,1540,0,3ac5cc7b,9c4a,aa47,000,00,11,0,1,0,0
1541,1541,0,3ac5cc7b,9c4a,281f,000,00,11,0,0,0,0
1542,1542,0,3ac5cc7b,9c4a,aa4d,000,00,11,0,0,0,0
1543,1543,0,3ac5cc7b,9c4a,25d7,000,00,11,0,0,0,0
1544,1544,0,3ac5cc7b,9c4a,a729,000,00,11,0,1,0,0
1545,1545,0,3ac5cc7b,9c4a,a7e8,000,00,11,0,0,0,0
1546,1546,0,3ac5cc7b,9c4a,1c1c,000,00,11,0,0,0,0
1547,1547,0,3ac5cc7b,9c4a,2591,000,00,11,0,0,0,0
1548,1548,0,3ac5cc7b,9c4a,a3e1,000,00,11,0,1,0,0
1549,1549,0,3ac5cc7b,9c4a,a7c7,000,00,11,0,0,0,0
1550,1550,0,3ac5cc7b,9c4a,9f7d,000,00,11,0,0,0,0
1551,1551,0,3ac5cc7b,9c4a,27f6,000,00,11,0,0,0,0
1552,1552,0,3ac5cc7b,9c4a,9e70,000,00,11,0,1,0,0
1553,1553,0,3ac5cc7b,9c4a,22d2,000,00,11,0,0,0,0
1554,1554,0,3ac5cc7b,9c4a,1599,000,00,11,0,0,0,0
1555,1555,0,3ac5cc7b,9c4a,a167,000,00,11,0,0,0,0
1556,1556,0,3ac5cc7b,9c4a,a9fb,000,00,11,0,1,0,0
1557,1557,0,3ac5cc7b,9c4a,16a7,000,00,11,0,0,0,0
1558,1558,0,3ac5cc7b,9c4a,12ef,000,00,11,0,0,0,0
1559,1559,0,3ac5cc7b,9c4a,a6b9,000,00,11,0,0,0,0
1560,1560,0,3ac5cc7b,9c4a,26f5,000,00,11,0,1,0,0
1561,1561,0,3ac5cc7b,9c4a,1ac4,000,00,11,0,0,0,0
1562,1562,0,3ac5cc7b,9c4a,92d7,000,00,11,0,0,0,0
1563,1563,0,3ac5cc7b,9c4a,a48f,000,00,11,0,0,0,0
1564,1564,0,3ac5cc7b,9c4a,a5a9,000,00,11,0,1,0,0
1565,1565,0,3ac5cc7b,9c4a,9137,000,00,11,0,0,0,0
1566,1566,0,3ac5cc7b,9c4a,92e2,000,00,11,0,0,0,0
1567,1567,0,3ac5cc7b,9c4a,a48f,000,00,11,0,0,0,0
1568,1568,0,3ac5cc7b,9c4a,a889,000,00,11,0,1,0,0
1569,1569,0,3ac5cc7b,9c4a,a48f,000,00,11,0,0,0,0
1570,1570,0,3ac5cc7b,9c4a,a710,000,00,11,0,0,0,0
1571,1571,0,3ac5cc7b,9c4a,a69d,000,00,11,0,0,0,0
1572,1572,0,3ac5e02f,9c4a,2528,000,00,11,0,1,0,0
1573,1573,0,3ac5e02f,9c4a,a66b,000,00,11,0,0,0,0
1574,1574,0,3ac5e02f,9c4a,2440,000,00,11,0,0,0,0
1575,1575,0,3ac5e02f,9c4a,220c,000,00,11,0,0,0,0
1576,1576,0,3ac5e698,9c4a,a300,000,00,11,0,1,0,0
1577,1577,0,3ac5e698,9c4a,2449,000,00,11,0,0,0,0
1578,1578,0,3ac5e698,9c4a,2440,000,00,11,0,0,0,0
1579,1579,0,3ac5e698,9c4a,2440,000,00,11,0,0,0,0
1580,1580,0,3ac5e888,9c4a,a4c1,000,00,11,0,1,0,0
1581,1581,0,3ac5e888,9c4a,a8b4,000,00,11,0,0,0,0
1582,1582,0,3ac5e888,9c4a,a9fe,000,00,11,0,0,0,0
1583,1583,0,3ac5e888,9c4a,2827,000,00,11,0,0,0,0
1584,1584,0,3ac5e8db,9c4a,268e,000,00,11,0,0,0,0
1585,1585,0,3ac5e8db,9c4a,268e,000,00,11,0,0,0,0
1586,1586,0,3ac5e8db,9c4a,268e,000,00,11,0,0,0,0
1587,1587,0,3ac5e8db,9c4a,ab06,000,00,11,0,1,0,0
1588,1588,0,3ac5fabd,9c4a,2627,000,00,11,0,0,0,0
1589,1589,0,3ac5fabd,9c4a,a99f,000,00,11,0,0,0,0
1590,1590,0,3ac5fabd,9c4a,a3b6,000,00,11,0,0,0,0
1591,1591,0,3ac5fabd,9c4a,2615,000,00,11,0,1,0,0
1592,1592,0,3ac600ca,9c4a,2627,000,00,11,0,0,0,0
1593,1593,0,3ac600ca,9c4a,2627,000,00,11,0,0,0,0
1594,1594,0,3ac600ca,9c4a,2627,000,00,11,0,0,0,0
1595,1595,0,3ac600ca,9c4a,2627,000,00,11,0,0,0,0
1596,1596,0,3ac604cb,9c4a,25fd,000,00,11,0,0,0,0
1597,1597,0,3ac604cb,9c4a,2914,000,00,11,0,1,0,0
1598,1598,0,3ac604cb,9c4a,1ec8,000,00,11,0,0,0,0
1599,1599,0,3ac604cb,9c4a,221c,000,00,11,0,0,0,0
1600,1600,0,3ac60f14,9c4a,25fd,000,00,11,0,0,0,0
1601,1601,0,3ac60f14,9c4a,25fd,000,00,11,0,0,0,0
1602,1602,0,3ac60f14,9c4a,25fd,000,00,11,0,0,0,0
1603,1603,0,3ac60f14,9c4a,25fd,000,00,11,0,0,0,0
1604,1604,0,3ac61267,9c4a,25fd,000,00,11,0,0,0,0
1605,1605,0,3ac61267,9c4a,a862,000,00,11,0,1,0,0
1606,1606,0,3ac61267,9c4a,1af5,000,00,11,0,0,0,0
1607,1607,0,3ac61267,9c4a,283c,000,00,11,0,0,0,0
1608,1608,0,3ac613ef,9c4a,29bc,000,00,11,0,0,0,0
1609,1609,0,3ac613ef,9c4a,a89e,000,00,11,0,0,0,0
1610,1610,0,3ac613ef,9c4a,1af5,000,00,11,0,0,0,0
1611,1611,0,3ac613ef,9c4a,1af5,000,00,11,0,0,0,0
1612,1612,0,3ac616c2,9c4a,1af5,000,00,11,0,0,0,0
1613,1613,0,3ac616c2,9c4a,a53a,000,00,11,0,1,0,0
1614,1614,0,3ac616c2,9c4a,1af5,000,00,11,0,0,0,0
1615,1615,0,3ac616c2,9c4a,255f,000,00,11,0,0,0,0
1616,1616,0,3ac616c2,9c4a,2829,000,00,11,0,0,0,0
1617,1617,0,3ac616c2,9c4a,a24f,000,00,11,0,0,0,0
1618,1618,0,3ac616c2,9c4a,2b72,000,00,11,0,0,0,0
1619,1619,0,3ac62f6c,9c4a,255f,000,00,11,0,0,0,0
1620,1620,0,3ac62f6c,9c4a,255f,000,00,11,0,0,0,0
1621,1621,0,3ac62f6c,9c4a,255f,000,00,11,0,0,0,0
1622,1622,0,3ac62f6c,9c4a,255f,000,00,11,0,0,0,0
1623,1623,0,3ac6340c,9c4a,2b0b,000,00,11,0,1,0,0
1624,1624,0,3ac6340c,9c4a,a640,000,00,11,0,0,0,0
1625,1625,0,3ac6340c,9c4a,a3f2,000,00,11,0,0,0,0
1626,1626,0,3ac6340c,9c4a,a551,000,00,11,0,0,0,0
1627,1627,0,3ac6340c,9c4a,1f07,000,00,11,0,0,0,0
1628,1628,0,3ac6340c,9c4a,1f07,000,00,11,0,0,0,0
1629,1629,0,3ac640f0,9c4a,1f07,000,00,11,0,0,0,0
1630,1630,0,3ac640f0,9c4a,1f07,000,00,11,0,0,0,0
1631,1631,0,3ac640f0,9c4a,24b1,000,00,11,0,0,0,0
1632,1632,0,3ac640f0,9c4a,2bf6,000,00,11,0,1,0,0
1633,1633,0,3ac640f0,9c4a,a72d,000,00,11,0,0,0,0
1634,1634,0,3ac640f0,9c4a,2718,000,00,11,0,0,0,0
1635,1635,0,3ac640f0,9c4a,24b1,000,00,11,0,0,0,0
1636,1636,0,3ac640f0,9c4a,24b1,000,00,11,0,0,0,0
1637,1637,0,3ac64a8b,9c4a,24b1,000,00,11,0,0,0,0
1638,1638,0,3ac64a8b,9c4a,24b1,000,00,11,0,0,0,0
1639,1639,0,3ac64a8b,9c4a,24b1,000,00,11,0,0,0,0
1640,1640,0,3ac64a8b,9c4a,273e,000,00,11,0,1,0,0
1641,1641,0,3ac64a8b,9c4a,9cf0,000,00,11,0,0,0,0
1642,1642,0,3ac64a8b,9c4a,2410,000,00,11,0,0,0,0
1643,1643,0,3ac64a8b,9c4a,a080,000,00,11,0,0,0,0
1644,1644,0,3ac64a8b,9c4a,a291,000,00,11,0,0,0,0
1645,1645,0,3ac64df5,9c4a,a291,000,00,11,0,0,0,0
1646,1646,0,3ac64df5,9c4a,a291,000,00,11,0,0,0,0
1647,1647,0,3ac64df5,9c4a,a291,000,00,11,0,0,0,0
1648,1648,0,3ac64df5,9c4a,ab92,000,00,11,0,1,0,0
1649,1649,0,3ac64df5,9c4a,24cf,000,00,11,0,0,0,0
1650,1650,0,3ac64df5,9c4a,1ac5,000,00,11,0,0,0,0
1651,1651,0,3ac64df5,9c4a,28fc,000,00,11,0,0,0,0
1652,1652,0,3ac64df5,9c4a,23e1,000,00,11,0,0,0,0
1653,1653,0,3ac64df5,9c4a,23e1,000,00,11,0,0,0,0
1654,1654,0,3ac64df5,9c4a,23e1,000,00,11,0,0,0,0
1655,1655,0,3ac666c2,9c4a,23e1,000,00,11,0,0,0,0
1656,1656,0,3ac666c2,9c4a,2455,000,00,11,0,0,0,0
1657,1657,0,3ac666c2,9c4a,a499,000,00,11,0,1,0,0
1658,1658,0,3ac666c2,9c4a,a02b,000,00,11,0,0,0,0
1659,1659,0,3ac666c2,9c4a,2522,000,00,11,0,0,0,0
1660,1660,0,3ac666c2,9c4a,2455,000,00,11,0,0,0,0
1661,1661,0,3ac666c2,9c4a,2455,000,00,11,0,0,0,0
1662,1662,0,3ac666c2,9c4a,2455,000,00,11,0,0,0,0
1663,1663,0,3ac666c2,9c4a,2455,000,00,11,0,0,0,0
1664,1664,0,3ac68673,9c4a,1e31,000,00,11,0,0,0,0
1665,1665,0,3ac68673,9c4a,2947,000,00,11,0,1,0,0
1666,1666,0,3ac68673,9c4a,9845,000,00,11,0,0,0,0
1667,1667,0,3ac68673,9c4a,22e1,000,00,11,0,0,0,0
1668,1668,0,3ac68673,9c4a,1e31,000,00,11,0,0,0,0
1669,1669,0,3ac68673,9c4a,1e31,000,00,11,0,0,0,0
1670,1670,0,3ac68673,9c4a,1e31,000,00,11,0,0,0,0
1671,1671,0,3ac68673,9c4a,1e31,000,00,11,0,0,0,0
1672,1672,0,3ac68d01,9c4a,1e31,000,00,11,0,0,0,0
1673,1673,0,3ac68d01,9c4a,1e8e,000,00,11,0,1,0,0
1674,1674,0,3ac68d01,9c4a,279b,000,00,11,0,0,0,0
1675,1675,0,3ac68d01,9c4a,9dc5,000,00,11,0,0,0,0
1676,1676,0,3ac68d01,9c4a,12ae,000,00,11,0,0,0,0
1677,1677,0,3ac68d01,9c4a,20bd,000,00,11,0,0,0,0
1678,1678,0,3ac68d01,9c4a,20bd,000,00,11,0,0,0,0
1679,1679,0,3ac68d01,9c4a,20bd,000,00,11,0,0,0,0
1680,1680,0,3ac6a9a9,9c4a,20bd,000,00,11,0,0,0,0
1681,1681,0,3ac6a9a9,9c4a,22da,000,00,11,0,1,0,0
1682,1682,0,3ac6a9a9,9c4a,a77d,000,00,11,0,0,0,0
1683,1683,0,3ac6a9a9,9c4a,28df,000,00,11,0,0,0,0
1684,1684,0,3ac6a9a9,9c4a,a937,000,00,11,0,0,0,0
1685,1685,0,3ac6a9a9,9c4a,9c5b,000,00,11,0,0,0,0
1686,1686,0,3ac6a9a9,9c4a,9c5b,000,00,11,0,0,0,0
1687,1687,0,3ac6a9a9,9c4a,9c5b,000,00,11,0,0,0,0
1688,1688,0,3ac6a9a9,9c4a,9c5b,000,00,11,0,0,0,0
1689,1689,0,3ac6ac4d,9c4a,a505,000,00,11,0,0,0,0
1690,1690,0,3ac6ac4d,9c4a,2a70,000,00,11,0,1,0,0
1691,1691,0,3ac6ac4d,9c4a,969c,000,00,11,0,0,0,0
1692,1692,0,3ac6ac4d,9c4a,1eac,000,00,11,0,0,0,0
1693,1693,0,3ac6ac4d,9c4a,a505,000,00,11,0,0,0,0
1694,1694,0,3ac6ac4d,9c4a,a505,000,00,11,0,0,0,0
1695,1695,0,3ac6ac4d,9c4a,a505,000,00,11,0,0,0,0
1696,1696,0,3ac6ac4d,9c4a,a505,000,00,11,0,0,0,0
1697,1697,0,3ac6ba3a,9c4a,2509,000,00,11,0,0,0,0
1698,1698,0,3ac6ba3a,9c4a,a8e7,000,00,11,0,1,0,0
1699,1699,0,3ac6ba3a,9c4a,2173,000,00,11,0,0,0,0
1700,1700,0,3ac6ba3a,9c4a,a4a1,000,00,11,0,0,0,0
1701,1701,0,3ac6ba3a,9c4a,2509,000,00,11,0,0,0,0
1702,1702,0,3ac6ba3a,9c4a,2509,000,00,11,0,0,0,0
1703,1703,0,3ac6ba3a,9c4a,2509,000,00,11,0,0,0,0
1704,1704,0,3ac6ba3a,9c4a,2509,000,00,11,0,0,0,0
1705,1705,0,3ac6ba90,9c4a,2509,000,00,11,0,0,0,0
1706,1706,0,3ac6ba90,9c4a,a717,000,00,11,0,1,0,0
1707,1707,0,3ac6ba90,9c4a,27e4,000,00,11,0,0,0,0
1708,1708,0,3ac6ba90,9c4a,9b7c,000,00,11,0,0,0,0
1709,1709,0,3ac6ba90,9c4a,a24b,000,00,11,0,0,0,0
1710,1710,0,3ac6ba90,9c4a,9f21,000,00,11,0,0,0,0
1711,1711,0,3ac6ba90,9c4a,9f21,000,00,11,0,0,0,0
1712,1712,0,3ac6ba90,9c4a,9f21,000,00,11,0,0,0,0
1713,1713,0,3ac6bc07,9c4a,9f21,000,00,11,0,0,0,0
1714,1714,0,3ac6bc07,9c4a,9836,000,00,11,0,1,0,0
1715,1715,0,3ac6bc07,9c4a,a91c,000,00,11,0,0,0,0
1716,1716,0,3ac6bc07,9c4a,a102,000,00,11,0,0,0,0
1717,1717,0,3ac6bc07,9c4a,a6b6,000,00,11,0,0,0,0
1718,1718,0,3ac6bc07,9c4a,a1c7,000,00,11,0,0,0,0
1719,1719,0,3ac6bc07,9c4a,a1c7,000,00,11,0,0,0,0
1720,1720,0,3ac6bc07,9c4a,a1c7,000,00,11,0,0,0,0
1721,1721,0,3ac6bc07,9c4a,a1c7,000,00,11,0,0,0,0
1722,1722,0,3ac6d0c0,9c4a,a966,000,00,11,0,0,0,0
1723,1723,0,3ac6d0c0,9c4a,2434,000,00,11,0,1,0,0
1724,1724,0,3ac6d0c0,9c4a,a43a,000,00,11,0,0,0,0
1725,1725,0,3ac6d0c0,9c4a,277c,000,00,11,0,0,0,0
1726,1726,0,3ac6d0c0,9c4a,a966,000,00,11,0,0,0,0
1727,1727,0,3ac6d0c0,9c4a,a966,000,00,11,0,0,0,0
1728,1728,0,3ac6d0c0,9c4a,a966,000,00,11,0,0,0,0
1729,1729,0,3ac6d0c0,9c4a,a966,000,00,11,0,0,0,0
1730,1730,0,3ac6dcc4,9c4a,2288,000,00,11,0,0,0,0
1731,1731,0,3ac6dcc4,9c4a,ac4c,000,00,11,0,1,0,0
1732,1732,0,3ac6dcc4,9c4a,a43a,000,00,11,0,0,0,0
1733,1733,0,3ac6dcc4,9c4a,a43a,000,00,11,0,0,0,0
