Sample in Buffer,Sample in Window,TRIGGER,top_i/DataPath_xN_0/U0/coreArea_3_core/axi/int_bus_payload_tuser[5:0],top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/rsqrtIn_payload[31:0],top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/io_toBeNorm_payload[15:0],top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/io_normOut_payload[15:0],top_i/DataPath_xN_0/U0/coreArea_3_core/stateGen_4/status_layerCnt[4:0],top_i/DataPath_xN_0/U0/coreArea_3_core/stateGen_4/status_token[9:0],top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/io_normOut_valid,top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/io_toBeNorm_valid,top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/isAttnLn,top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/rsqrtIn_valid
373,373,0,05,3dd6fa56,360b,aa48,01,000,0,1,1,0
374,374,0,05,3dd6fa78,a1a0,aa48,01,000,0,1,1,0
375,375,0,05,3dd6fab4,28b2,aa48,01,000,0,1,1,0
376,376,0,05,3dd6fab6,2b63,aa48,01,000,0,1,1,0
377,377,0,05,3dd6fab8,2c2c,aa48,01,000,0,1,1,0
378,378,0,05,3dd6fb7b,2fb9,aa48,01,000,0,1,1,0
379,379,0,05,3dd6fbb1,a722,aa48,01,000,0,1,1,0
380,380,0,05,3dd6fc4d,adf2,aa48,01,000,0,1,1,0
381,381,0,05,3dd6fc57,2efe,aa48,01,000,0,1,1,0
382,382,0,05,3dd6fd57,30ba,aa48,01,000,0,1,1,0
383,383,0,05,3dd7011c,a9fb,aa48,01,000,0,1,1,0
384,384,0,05,3dd70121,2499,aa48,01,000,0,1,1,0
385,385,0,05,3dd70278,a6ba,aa48,01,000,0,1,1,0
386,386,0,05,3dd70a19,2dfa,aa48,01,000,0,1,1,0
387,387,0,05,3dd70a9d,3274,aa48,01,000,0,1,1,0
388,388,0,05,3dd70adb,ac53,aa48,01,000,0,1,1,0
389,389,0,05,3dd70b23,2041,aa48,01,000,0,1,1,0
390,390,0,05,3dd70b5f,2b67,aa48,01,000,0,1,1,0
391,391,0,05,3dd70b65,ac9f,aa48,01,000,0,1,1,0
392,392,0,05,3dd70bd6,2b46,aa48,01,000,0,1,1,0
393,393,0,05,3dd70c36,3054,aa48,01,000,0,1,1,0
394,394,0,05,3dd70c6c,9ad8,aa48,01,000,0,1,1,0
395,395,0,05,3dd70ca2,252e,aa48,01,000,0,1,1,0
396,396,0,05,3dd70cb2,1551,aa48,01,000,0,1,1,0
397,397,0,05,3dd70cda,ae9e,aa48,01,000,0,1,1,0
398,398,0,05,3dd70d42,2c7c,aa48,01,000,0,1,1,0
399,399,0,05,3dd70db7,8de4,aa48,01,000,0,1,1,0
400,400,0,05,3dd71080,ae35,aa48,01,000,0,1,1,0
401,401,0,05,3dd7127d,b00a,aa48,01,000,0,1,1,0
402,402,0,05,3dd712d8,3471,aa48,01,000,0,1,1,0
403,403,0,05,3dd712dd,2993,aa48,01,000,0,1,1,0
404,404,0,05,3dd712fc,ad5d,aa48,01,000,0,1,1,0
405,405,0,05,3dd7253e,28f0,aa48,01,000,0,1,1,0
406,406,0,05,3dd72542,b34b,aa48,01,000,0,1,1,0
407,407,0,05,3dd7256e,ac57,aa48,01,000,0,1,1,0
408,408,0,05,3dd725db,ac89,aa48,01,000,0,1,1,0
409,409,0,05,3dd72666,2a9f,aa48,01,000,0,1,1,0
410,410,0,05,3dd72843,2806,aa48,01,000,0,1,1,0
411,411,0,05,3dd7285d,2cfb,aa48,01,000,0,1,1,0
412,412,0,05,3dd72978,aa91,aa48,01,000,0,1,1,0
413,413,0,05,3dd72aff,2da9,aa48,01,000,0,1,1,0
414,414,0,05,3dd72dca,294d,aa48,01,000,0,1,1,0
415,415,0,05,3dd72e11,2ea7,aa48,01,000,0,1,1,0
416,416,0,05,3dd72e1c,ab6c,aa48,01,000,0,1,1,0
417,417,0,05,3dd72e32,2968,aa48,01,000,0,1,1,0
418,418,0,05,3dd72f50,2db9,aa48,01,000,0,1,1,0
419,419,0,05,3dd73485,ab7d,aa48,01,000,0,1,1,0
420,420,0,05,3dd7351a,b066,aa48,01,000,0,1,1,0
421,421,0,05,3dd7351c,2dce,aa48,01,000,0,1,1,0
422,422,0,05,3dd7358a,29a5,aa48,01,000,0,1,1,0
423,423,0,05,3dd73635,2f60,aa48,01,000,0,1,1,0
424,424,0,05,3dd7369f,2bd3,aa48,01,000,0,1,1,0
425,425,0,05,3dd738f6,24c4,aa48,01,000,0,1,1,0
426,426,0,05,3dd738f6,2da9,aa48,01,000,0,1,1,0
427,427,0,05,3dd73904,1c17,aa48,01,000,0,1,1,0
428,428,0,05,3dd73904,1d45,aa48,01,000,0,1,1,0
429,429,0,05,3dd73a62,b051,aa48,01,000,0,1,1,0
430,430,0,05,3dd73b03,302c,aa48,01,000,0,1,1,0
431,431,0,05,3dd73b03,90b5,aa48,01,000,0,1,1,0
432,432,0,05,3dd73c37,2529,aa48,01,000,0,1,1,0
433,433,0,05,3dd73e41,2c96,aa48,01,000,0,1,1,0
434,434,0,05,3dd7481e,2dae,aa48,01,000,0,1,1,0
435,435,0,05,3dd7485c,b1d5,aa48,01,000,0,1,1,0
436,436,0,05,3dd74943,2d20,aa48,01,000,0,1,1,0
437,437,0,05,3dd74973,2a2b,aa48,01,000,0,1,1,0
438,438,0,05,3dd75019,2b70,aa48,01,000,0,1,1,0
439,439,0,05,3dd750b0,a0cd,aa48,01,000,0,1,1,0
440,440,0,05,3dd75155,afdf,aa48,01,000,0,1,1,0
441,441,0,05,3dd751ac,9ef4,aa48,01,000,0,1,1,0
442,442,0,05,3dd751cd,2bba,aa48,01,000,0,1,1,0
443,443,0,05,3dd75293,a725,aa48,01,000,0,1,1,0
444,444,0,05,3dd752e9,ac67,aa48,01,000,0,1,1,0
445,445,0,05,3dd753ea,2aa9,aa48,01,000,0,1,1,0
446,446,0,05,3dd75422,26e0,aa48,01,000,0,1,1,0
447,447,0,05,3dd75584,abef,aa48,01,000,0,1,1,0
448,448,0,05,3dd755f2,a943,aa48,01,000,0,1,1,0
449,449,0,05,3dd7562c,b41c,aa48,01,000,0,1,1,0
450,450,0,05,3dd75732,2a18,aa48,01,000,0,1,1,0
451,451,0,05,3dd757a3,aa49,aa48,01,000,0,1,1,0
452,452,0,05,3dd75a0e,296b,aa48,01,000,0,1,1,0
453,453,0,05,3dd75b1b,1ce1,aa48,01,000,0,1,1,0
454,454,0,05,3dd75b5b,ad7e,aa48,01,000,0,1,1,0
455,455,0,05,3dd75d0e,af08,aa48,01,000,0,1,1,0
456,456,0,05,3dd75d88,add9,aa48,01,000,0,1,1,0
457,457,0,05,3dd75d94,b33e,aa48,01,000,0,1,1,0
458,458,0,05,3dd75e94,aedf,aa48,01,000,0,1,1,0
459,459,0,05,3dd75e95,2db4,aa48,01,000,0,1,1,0
460,460,0,05,3dd75e96,b09d,aa48,01,000,0,1,1,0
461,461,0,05,3dd760ea,a9db,aa48,01,000,0,1,1,0
462,462,0,05,3dd76317,aabd,aa48,01,000,0,1,1,0
463,463,0,05,3dd76317,2903,aa48,01,000,0,1,1,0
464,464,0,05,3dd76324,2c47,aa48,01,000,0,1,1,0
465,465,0,05,3dd763cc,ad24,aa48,01,000,0,1,1,0
466,466,0,05,3dd764ce,b4ce,aa48,01,000,0,1,1,0
467,467,0,05,3dd7690f,22f7,aa48,01,000,0,1,1,0
468,468,0,05,3dd769e1,aa8c,aa48,01,000,0,1,1,0
469,469,0,05,3dd76a2d,b1bd,aa48,01,000,0,1,1,0
470,470,0,05,3dd76a9c,a489,aa48,01,000,0,1,1,0
471,471,0,05,3dd76a9e,a8b9,aa48,01,000,0,1,1,0
472,472,0,05,3dd76c8e,aa71,aa48,01,000,0,1,1,0
473,473,0,05,3dd76c90,ad56,aa48,01,000,0,1,1,0
474,474,0,05,3dd76d07,ab86,aa48,01,000,0,1,1,0
475,475,0,05,3dd76d21,2591,aa48,01,000,0,1,1,0
476,476,0,05,3dd76dbc,b17e,aa48,01,000,0,1,1,0
477,477,0,05,3dd76e14,b323,aa48,01,000,0,1,1,0
478,478,0,05,3dd76e2c,aa38,aa48,01,000,0,1,1,0
479,479,0,05,3dd76eaa,a8d9,aa48,01,000,0,1,1,0
480,480,0,05,3dd76ee1,ad4f,aa48,01,000,0,1,1,0
481,481,0,05,3dd77753,adbc,aa48,01,000,0,1,1,0
482,482,0,05,3dd7779d,26f5,aa48,01,000,0,1,1,0
483,483,0,05,3dd777ec,a96b,aa48,01,000,0,1,1,0
484,484,0,05,3dd77827,b050,aa48,01,000,0,1,1,0
485,485,0,05,3dd77827,ac5c,aa48,01,000,0,1,1,0
486,486,0,05,3dd77919,3646,aa48,01,000,0,1,1,0
487,487,0,05,3dd77aa4,9973,aa48,01,000,0,1,1,0
488,488,0,05,3dd77bb6,a5ad,aa48,01,000,0,1,1,0
489,489,0,05,3dd78244,ae2f,aa48,01,000,0,1,1,0
490,490,0,05,3dd783be,a371,aa48,01,000,0,1,1,0
491,491,0,05,3dd784c2,a847,aa48,01,000,0,1,1,0
492,492,0,05,3dd7876b,b16b,aa48,01,000,0,1,1,0
493,493,0,05,3dd787b0,af72,aa48,01,000,0,1,1,0
494,494,0,05,3dd7880b,ad2a,aa48,01,000,0,1,1,0
495,495,0,05,3dd7883d,96b9,aa48,01,000,0,1,1,0
496,496,0,05,3dd788cf,aeeb,aa48,01,000,0,1,1,0
497,497,0,05,3dd789a3,aa16,aa48,01,000,0,1,1,0
498,498,0,05,3dd7952d,ac72,aa48,01,000,0,1,1,0
499,499,0,05,3dd79533,ad5e,aa48,01,000,0,1,1,0
500,500,0,05,3dd79589,9e2a,aa48,01,000,0,1,1,0
501,501,0,05,3dd799a7,ae1e,aa48,01,000,0,1,1,0
502,502,0,05,3dd799b1,2e0e,aa48,01,000,0,1,1,0
503,503,0,05,3dd799de,8b72,aa48,01,000,0,1,1,0
504,504,0,05,3dd79a31,a43e,aa48,01,000,0,1,1,0
505,505,0,05,3dd79b15,b1d8,aa48,01,000,0,1,1,0
506,506,0,05,3dd79b86,2e39,aa48,01,000,0,1,1,0
507,507,0,05,3dd79b95,a2d2,aa48,01,000,0,1,1,0
508,508,0,05,3dd79f5a,b149,aa48,01,000,0,1,1,0
509,509,0,05,3dd7a5b8,29ca,aa48,01,000,0,1,1,0
510,510,0,05,3dd7a606,ad74,aa48,01,000,0,1,1,0
511,511,0,05,3dd7a635,ac06,aa48,01,000,0,1,1,0
512,512,0,05,3dd7a716,2f76,aa48,01,000,0,1,1,0
513,513,0,05,3dd7a81d,acfe,aa48,01,000,0,1,1,0
514,514,0,05,3dd7a835,acca,aa48,01,000,0,1,1,0
515,515,0,05,3dd7a870,1c04,aa48,01,000,0,1,1,0
516,516,0,05,3dd7aac3,b0a4,aa48,01,000,0,1,1,0
517,517,0,05,3dd7ab5b,a8a1,aa48,01,000,0,1,1,0
518,518,0,05,3dd7bf09,a1d1,aa48,01,000,0,1,1,0
519,519,0,05,3dd7bf09,9983,aa48,01,000,0,1,1,0
520,520,0,05,3dd7bf19,2913,aa48,01,000,0,1,1,0
521,521,0,05,3dd7c04b,ae51,aa48,01,000,0,1,1,0
522,522,0,05,3dd7c052,ab7a,aa48,01,000,0,1,1,0
523,523,0,05,3dd7c077,2cf6,aa48,01,000,0,1,1,0
524,524,0,05,3dd7c422,2e3c,aa48,01,000,0,1,1,0
525,525,0,05,3dd7c5dd,aff3,aa48,01,000,0,1,1,0
526,526,0,05,3dd7c6b3,a843,aa48,01,000,0,1,1,0
527,527,0,05,3dd7c6b3,a356,aa48,01,000,0,1,1,0
528,528,0,05,3dd7c832,b056,aa48,01,000,0,1,1,0
529,529,0,05,3dd7c87c,b1dd,aa48,01,000,0,1,1,0
530,530,0,05,3dd7c91a,abc6,aa48,01,000,0,1,1,0
531,531,0,05,3dd7ca00,ac3d,aa48,01,000,0,1,1,0
532,532,0,05,3dd7ca01,b042,aa48,01,000,0,1,1,0
533,533,0,05,3dd7cb2d,b0aa,aa48,01,000,0,1,1,0
534,534,0,05,3dd7cc52,2c82,aa48,01,000,0,1,1,0
535,535,0,05,3dd7cc52,aa00,aa48,01,000,0,1,1,0
536,536,0,05,3dd7cc5b,b11c,aa48,01,000,0,1,1,0
537,537,0,05,3dd7d0a0,ae73,aa48,01,000,0,1,1,0
538,538,0,05,3dd7d1d6,acae,aa48,01,000,0,1,1,0
539,539,0,05,3dd7d1db,aa27,aa48,01,000,0,1,1,0
540,540,0,05,3dd7d559,af3e,aa48,01,000,0,1,1,0
541,541,0,05,3dd7d59c,aca9,aa48,01,000,0,1,1,0
542,542,0,05,3dd7d68a,2dad,aa48,01,000,0,1,1,0
543,543,0,05,3dd7d70c,2576,aa48,01,000,0,1,1,0
544,544,0,05,3dd7d8c9,b0a3,aa48,01,000,0,1,1,0
545,545,0,05,3dd7d990,acf8,aa48,01,000,0,1,1,0
546,546,0,05,3dd7da48,a964,aa48,01,000,0,1,1,0
547,547,0,05,3dd7da48,a097,aa48,01,000,0,1,1,0
548,548,0,05,3dd7dcfa,b0ae,aa48,01,000,0,1,1,0
549,549,0,05,3dd7dd24,ad35,aa48,01,000,0,1,1,0
550,550,0,05,3dd7dd29,1d64,aa48,01,000,0,1,1,0
551,551,0,05,3dd7dd29,b11f,aa48,01,000,0,1,1,0
552,552,0,05,3dd7dd5c,ac66,aa48,01,000,0,1,1,0
553,553,0,05,3dd7de9c,b125,aa48,01,000,0,1,1,0
554,554,0,05,3dd7df0b,b117,aa48,01,000,0,1,1,0
555,555,0,05,3dd7dfd0,2b2b,aa48,01,000,0,1,1,0
556,556,0,05,3dd7e107,b010,aa48,01,000,0,1,1,0
557,557,0,05,3dd7e301,b068,aa48,01,000,0,1,1,0
558,558,0,05,3dd7e325,9483,aa48,01,000,0,1,1,0
559,559,0,05,3dd7e32c,ad5a,aa48,01,000,0,1,1,0
560,560,0,05,3dd7e585,af54,aa48,01,000,0,1,1,0
561,561,0,05,3dd7e9d1,b457,aa48,01,000,0,1,1,0
562,562,0,05,3dd7ea4a,2601,aa48,01,000,0,1,1,0
563,563,0,05,3dd7eada,2c15,aa48,01,000,0,1,1,0
564,564,0,05,3dd7ed1e,b199,aa48,01,000,0,1,1,0
565,565,0,05,3dd7efd6,b19e,aa48,01,000,0,1,1,0
566,566,0,05,3dd7f079,af56,aa48,01,000,0,1,1,0
567,567,0,05,3dd7f0c1,2060,aa48,01,000,0,1,1,0
568,568,0,05,3dd7f404,ac93,aa48,01,000,0,1,1,0
569,569,0,05,3dd7f551,2645,aa48,01,000,0,1,1,0
570,570,0,05,3dd7f600,a60d,aa48,01,000,0,1,1,0
571,571,0,05,3dd7f64c,1eae,aa48,01,000,0,1,1,0
572,572,0,05,3dd7f7ef,b146,aa48,01,000,0,1,1,0
573,573,0,05,3dd7f89d,b18b,aa48,01,000,0,1,1,0
574,574,0,05,3dd7f99f,21cd,aa48,01,000,0,1,1,0
575,575,0,05,3dd7f9ae,a5cd,aa48,01,000,0,1,1,0
576,576,0,05,3dd7fc5e,ae05,aa48,01,000,0,1,1,0
577,577,0,05,3dd7fd23,af2f,aa48,01,000,0,1,1,0
578,578,0,05,3dd7fd5d,b556,aa48,01,000,0,1,1,0
579,579,0,05,3dd7fd60,2b99,aa48,01,000,0,1,1,0
580,580,0,05,3dd8001d,b072,aa48,01,000,0,1,1,0
581,581,0,05,3dd800f6,af2f,aa48,01,000,0,0,1,0
582,582,0,05,3dd800f7,af2f,aa48,01,000,0,0,1,0
583,583,0,05,3dd8043e,af2f,aa48,01,000,0,0,1,0
584,584,0,05,3dd804d9,af2f,aa48,01,000,0,0,1,0
585,585,0,05,3dd80828,af2f,aa48,01,000,0,0,1,0
586,586,0,05,3dd80b65,af2f,aa48,01,000,0,0,1,0
587,587,0,05,3dd80bcb,af2f,aa48,01,000,0,0,1,0
588,588,0,05,3dd80ddb,af2f,aa48,01,000,0,0,1,0
589,589,0,05,3dd81049,af2f,aa48,01,000,0,0,1,0
590,590,0,05,3dd81049,af2f,aa48,01,000,0,0,1,0
591,591,0,05,3dd8112e,af2f,aa48,01,000,0,0,1,0
592,592,0,05,3dd812db,af2f,aa48,01,000,0,0,1,0
593,593,0,05,3dd81c46,af2f,aa48,01,000,0,0,1,0
594,594,0,05,3dd81c58,af2f,aa48,01,000,0,0,1,0
595,595,0,05,3dd81cde,af2f,aa48,01,000,0,0,1,0
596,596,0,05,3dd820c8,af2f,aa48,01,000,0,0,1,0
597,597,0,05,3dd824ba,af2f,aa48,01,000,0,0,1,0
598,598,0,05,3dd82668,af2f,aa48,01,000,0,0,1,0
599,599,0,05,3dd8266b,af2f,aa48,01,000,0,0,1,0
600,600,0,05,3dd82712,af2f,aa48,01,000,0,0,1,0
601,601,0,05,3dd82726,af2f,aa48,01,000,0,0,1,0
602,602,0,05,3dd82738,af2f,aa48,01,000,0,0,1,0
603,603,0,05,3dd8273a,ad3e,aa48,01,000,0,1,1,0
604,604,0,05,3dd82ab4,2d46,aa48,01,000,0,1,1,0
605,605,0,05,3dd82e8b,a45d,aa48,01,000,0,1,1,0
606,606,0,05,3dd82e8f,a640,aa48,01,000,0,1,1,0
607,607,0,05,3dd82ea0,a25a,aa48,01,000,0,1,1,0
608,608,0,05,3dd82fc2,a55d,aa48,01,000,0,1,1,0
609,609,0,05,3dd8315e,ae9d,aa48,01,000,0,1,1,0
610,610,0,05,3dd83f9b,b0c0,aa48,01,000,0,1,1,0
611,611,0,05,3dd8400e,a813,aa48,01,000,0,1,1,0
612,612,0,05,3dd84287,b220,aa48,01,000,0,1,1,0
613,613,0,05,3dd84287,28f4,aa48,01,000,0,1,1,0
614,614,0,05,3dd84287,ac34,aa48,01,000,0,1,1,0
615,615,0,05,3dd84287,2451,aa48,01,000,0,1,1,0
616,616,0,05,3dd84287,b148,aa48,01,000,0,1,1,0
617,617,0,05,3dd84287,ae2f,aa48,01,000,0,1,1,0
618,618,0,05,3dd84287,b1b7,aa48,01,000,0,1,1,0
619,619,0,05,3dd84287,323a,aa48,01,000,0,1,1,0
620,620,0,05,3dd84287,a917,aa48,01,000,0,1,1,0
621,621,0,05,3dd84287,1586,aa48,01,000,0,1,1,0
622,622,0,05,3dd84287,9d20,aa48,01,000,0,1,1,0
623,623,0,05,3dd84287,b11c,aa48,01,000,0,1,1,0
624,624,0,05,3dd84287,21bc,aa48,01,000,0,1,1,0
625,625,0,05,3dd84287,a4a1,aa48,01,000,0,1,1,0
626,626,0,05,3dd84287,ae62,aa48,01,000,0,1,1,0
627,627,0,05,3dd84287,29f5,aa48,01,000,0,1,1,0
628,628,0,05,3dd84287,a863,aa48,01,000,0,1,1,0
629,629,0,05,3dd84287,b004,aa48,01,000,0,1,1,0
630,630,0,05,3dd84287,af19,aa48,01,000,0,1,1,0
631,631,0,05,3dd84287,2c82,aa48,01,000,0,1,1,0
632,632,0,05,3dd84287,acab,aa48,01,000,0,1,1,0
633,633,0,05,3dd84287,ac34,aa48,01,000,0,1,1,0
634,634,0,05,3dd84287,2718,aa48,01,000,0,1,1,0
635,635,0,05,3dd84363,af5d,aa48,01,000,0,1,1,0
636,636,0,05,3dd84441,2ca5,aa48,01,000,0,1,1,0
637,637,0,05,3dd8444b,ae87,aa48,01,000,0,1,1,0
638,638,0,05,3dd8445e,b0aa,aa48,01,000,0,1,1,0
639,639,0,05,3dd84463,257c,aa48,01,000,0,1,1,0
640,640,0,05,3dd84471,2ef1,aa48,01,000,0,1,1,0
641,641,0,05,3dd845cf,ae8a,aa48,01,000,0,1,1,0
642,642,0,05,3dd848a1,a9ac,aa48,01,000,0,1,1,0
643,643,0,05,3dd848c3,b210,aa48,01,000,0,1,1,0
644,644,0,05,3dd84d73,301d,aa48,01,000,0,1,1,0
645,645,0,05,3dd84da4,ad2b,aa48,01,000,0,1,1,0
646,646,0,05,3dd84e31,a882,aa48,01,000,0,1,1,0
647,647,0,05,3dd84e3b,96e4,aa48,01,000,0,1,1,0
648,648,0,05,3dd851b7,2f3c,aa48,01,000,0,1,1,0
649,649,0,05,3dd852e9,20ba,aa48,01,000,0,1,1,0
650,650,0,05,3dd856fe,9f31,aa48,01,000,0,1,1,0
651,651,0,05,3dd85bd7,1081,aa48,01,000,0,1,1,0
652,652,0,05,3dd85c0b,aa4d,aa48,01,000,0,1,1,0
653,653,0,05,3dd85c0b,af65,aa48,01,000,0,1,1,0
654,654,0,05,3dd85c0c,a8f6,aa48,01,000,0,1,1,0
655,655,0,05,3dd85f4f,35d5,aa48,01,000,0,1,1,0
656,656,0,05,3dd85f53,a55e,aa48,01,000,0,1,1,0
657,657,0,05,3dd85f5e,2f8a,aa48,01,000,0,1,1,0
658,658,0,05,3dd860a4,a95c,aa48,01,000,0,1,1,0
659,659,0,05,3dd860eb,a8a5,aa48,01,000,0,1,1,0
660,660,0,05,3dd86111,3261,aa48,01,000,0,1,1,0
661,661,0,05,3dd86315,ad36,aa48,01,000,0,1,1,0
662,662,0,05,3dd864a8,ac47,aa48,01,000,0,1,1,0
663,663,0,05,3dd8654b,af90,aa48,01,000,0,1,1,0
664,664,0,05,3dd865f9,2e5f,aa48,01,000,0,1,1,0
665,665,0,05,3dd86686,297b,aa48,01,000,0,1,1,0
666,666,0,05,3dd866a0,a709,aa48,01,000,0,1,1,0
667,667,0,05,3dd86851,b07d,aa48,01,000,0,1,1,0
668,668,0,05,3dd868fe,3211,aa48,01,000,0,1,1,0
669,669,0,05,3dd86a53,2c88,aa48,01,000,0,1,1,0
670,670,0,05,3dd86d0b,af46,aa48,01,000,0,1,1,0
671,671,0,05,3dd86d1a,a95b,aa48,01,000,0,1,1,0
672,672,0,05,3dd86e9b,adca,aa48,01,000,0,1,1,0
673,673,0,05,3dd86ff1,adfa,aa48,01,000,0,1,1,0
674,674,0,05,3dd87032,b0a7,aa48,01,000,0,1,1,0
675,675,0,05,3dd874ca,30ff,aa48,01,000,0,1,1,0
676,676,0,05,3dd876e7,2ee4,aa48,01,000,0,1,1,0
677,677,0,05,3dd877bd,264a,aa48,01,000,0,1,1,0
678,678,0,05,3dd877e6,2dda,aa48,01,000,0,1,1,0
679,679,0,05,3dd877e6,2496,aa48,01,000,0,1,1,0
680,680,0,05,3dd87988,2d9d,aa48,01,000,0,1,1,0
681,681,0,05,3dd8798b,2e84,aa48,01,000,0,1,1,0
682,682,0,05,3dd8798d,2de0,aa48,01,000,0,1,1,0
683,683,0,05,3dd8798d,a89c,aa48,01,000,0,1,1,0
684,684,0,05,3dd879dc,a94c,aa48,01,000,0,1,1,0
685,685,0,05,3dd87b92,24a3,aa48,01,000,0,1,1,0
686,686,0,05,3dd87bc3,ad05,aa48,01,000,0,1,1,0
687,687,0,05,3dd88cc5,a5e4,aa48,01,000,0,1,1,0
688,688,0,05,3dd88cd3,2e9a,aa48,01,000,0,1,1,0
689,689,0,05,3dd88e9a,2a81,aa48,01,000,0,1,1,0
690,690,0,05,3dd88ed3,b251,aa48,01,000,0,1,1,0
691,691,0,05,3dd88efe,a6d4,aa48,01,000,0,1,1,0
692,692,0,05,3dd89414,1cd1,aa48,01,000,0,1,1,0
693,693,0,05,3dd894ee,3158,aa48,01,000,0,1,1,0
694,694,0,05,3dd89580,b0b0,aa48,01,000,0,1,1,0
695,695,0,05,3dd89749,2aec,aa48,01,000,0,1,1,0
696,696,0,05,3dd8988e,aab5,aa48,01,000,0,1,1,0
697,697,0,05,3dd898ca,a21a,aa48,01,000,0,1,1,0
698,698,0,05,3dd898e3,ae43,aa48,01,000,0,1,1,0
699,699,0,05,3dd89b68,ad7f,aa48,01,000,0,1,1,0
700,700,0,05,3dd8a001,2d11,aa48,01,000,0,1,1,0
701,701,0,05,3dd8a0a6,2e5b,aa48,01,000,0,1,1,0
702,702,0,05,3dd8a24d,ae9f,aa48,01,000,0,1,1,0
703,703,0,05,3dd8a286,2d82,aa48,01,000,0,1,1,0
704,704,0,05,3dd8a392,2cd5,aa48,01,000,0,1,1,0
705,705,0,05,3dd8a4b0,994b,aa48,01,000,0,1,1,0
706,706,0,05,3dd8a765,af59,aa48,01,000,0,1,1,0
707,707,0,05,3dd8aa83,b166,aa48,01,000,0,1,1,0
708,708,0,05,3dd8abff,2d67,aa48,01,000,0,1,1,0
709,709,0,05,3dd8ac13,2910,aa48,01,000,0,1,1,0
710,710,0,05,3dd8ad25,ae90,aa48,01,000,0,1,1,0
711,711,0,05,3dd8ad2f,ae99,aa48,01,000,0,1,1,0
712,712,0,05,3dd8ae2b,2e1b,aa48,01,000,0,1,1,0
713,713,0,05,3dd8af7f,a54a,aa48,01,000,0,1,1,0
714,714,0,05,3dd8b093,b44a,aa48,01,000,0,1,1,0
715,715,0,05,3dd8b0be,28c8,aa48,01,000,0,1,1,0
716,716,0,05,3dd8b0f6,304a,aa48,01,000,0,1,1,0
717,717,0,05,3dd8b101,251a,aa48,01,000,0,1,1,0
718,718,0,05,3dd8b1ca,b042,aa48,01,000,0,1,1,0
719,719,0,05,3dd8b1db,ad50,aa48,01,000,0,1,1,0
720,720,0,05,3dd8b338,a3ce,aa48,01,000,0,1,1,0
721,721,0,05,3dd8b38d,241e,aa48,01,000,0,1,1,0
722,722,0,05,3dd8b889,a97c,aa48,01,000,0,1,1,0
723,723,0,05,3dd8b8a1,ac8b,aa48,01,000,0,1,1,0
724,724,0,05,3dd8b8a1,ab41,aa48,01,000,0,1,1,0
725,725,0,05,3dd8bc33,abdf,aa48,01,000,0,1,1,0
726,726,0,05,3dd8bef2,ae93,aa48,01,000,0,1,1,0
727,727,0,05,3dd8bf52,a529,aa48,01,000,0,1,1,0
728,728,0,05,3dd8bfac,a983,aa48,01,000,0,1,1,0
729,729,0,05,3dd8bfb1,a7e5,aa48,01,000,0,1,1,0
730,730,0,05,3dd8c0ea,9bda,aa48,01,000,0,1,1,0
731,731,0,05,3dd8c1dc,b044,aa48,01,000,0,1,1,0
732,732,0,05,3dd8c2a9,a983,aa48,01,000,0,0,1,0
733,733,0,05,3dd8c3ed,a983,aa48,01,000,0,0,1,0
734,734,0,05,3dd8c54b,a983,aa48,01,000,0,0,1,0
735,735,0,05,3dd8c63e,a983,aa48,01,000,0,0,1,0
736,736,0,05,3dd8c6f9,a983,aa48,01,000,0,0,1,0
737,737,0,05,3dd8c6f9,a983,aa48,01,000,0,0,1,0
738,738,0,05,3dd8c8a9,a983,aa48,01,000,0,0,1,0
739,739,0,05,3dd8cc4e,a983,aa48,01,000,0,0,1,0
740,740,0,05,3dd8cd37,a983,aa48,01,000,0,0,1,0
741,741,0,05,3dd8cd6a,a983,aa48,01,000,0,0,1,0
742,742,0,05,3dd8cec3,a983,aa48,01,000,0,0,1,0
743,743,0,05,3dd8d01f,a983,aa48,01,000,0,0,1,0
744,744,0,05,3dd8d149,a983,aa48,01,000,0,0,1,0
745,745,0,05,3dd8d157,a983,aa48,01,000,0,0,1,0
746,746,0,05,3dd8da8a,a983,aa48,01,000,0,0,1,0
747,747,0,05,3dd8dab8,a983,aa48,01,000,0,0,1,0
748,748,0,05,3dd8dd04,a983,aa48,01,000,0,0,1,0
749,749,0,05,3dd8dd11,a983,aa48,01,000,0,0,1,0
750,750,0,05,3dd8df55,310f,aa48,01,000,0,1,1,0
751,751,0,05,3dd8e037,2a5d,aa48,01,000,0,1,1,0
752,752,0,05,3dd8e03f,a690,aa48,01,000,0,1,1,0
753,753,0,05,3dd8e047,316b,aa48,01,000,0,1,1,0
754,754,0,05,3dd8e083,2e40,aa48,01,000,0,1,1,0
755,755,0,05,3dd8e129,2d05,aa48,01,000,0,1,1,0
